Company Name,Domain Name,Country ID
ArentFox Schiff,afslaw.com,US
Ares Management,aresmgmt.com,US
Argano,argano.com,CA
Argo Group,argolimited.com,US
Argos USA,argos-us.com,US
Arhaus,arhaus.com,US
ARi,arigs.com,IN
Ariel Corporation,arielcorp.com,US
Arinco,arinco.com.au,AU
ArisGlobal,arisglobal.com,IN
Aristocrat,aristocrat.com,AU
Aristocrat,aristocrat.com,US
Aristopharma,aristopharma.com,IN
Arizent,arizent.com,US
AriZona Beverages,drinkarizona.com,US
Arizona Public Service,aps.com,US
Arizona State Board of Technical Registration,btr.az.gov,US
Arjuna Natural,arjunanatural.com,IN
ARK Investment Management,ark-invest.com,US
Ark Restaurants,arkrestaurants.com,US
ARKA,arka.org,US
Arkansas Blue Cross and Blue Shield (USAble Mutual Insurance Company),arkansasbluecross.com,US
Arkansas State University,asub.edu,US
Arkansas State University,astate.edu,US
Arkansas Tech University,atu.edu,US
Arklok,arklok.com.br,BR
ARL At UH,arl.hawaii.edu,US
Arlington / Roe,arlingtonroe.com,US
Arlington ISD,aisd.net,US
Arlington Public Schools,apsva.us,US
Armac,armac.com.br,BR
Armaments Corporation of South Africa,armscor.co.za,ZA
Armanino,armanino.com,US
Armellini Logistics,armellini.com,US
Armidale Regional Council,armidaleregional.nsw.gov.au,AU
Armis,armis.com,US
ArmorCode,armorcode.com,IN
Armstrong,armstrongonewire.com,US
Armstrong International,armstronginternational.com,US
Arnall Golden Gregory,agg.com,US
Arnold Ventures,arnoldventures.org,US
Arnot Health,arnothealth.org,US
Array,trustarray.com,US
Array Networks,arraynetworks.com,US
Array Technologies,arraytechinc.com,US
Arrive Logistics,arrivelogistics.com,US
Arrivia,arrivia.com,US
ARRK,arrk.com,GB
ARRL,arrl.org,US
Arrow Business Communications,aro.tech,GB
Arrowhead Engineered Products,arrowheadepinc.com,US
Arrowstreet Capital,arrowstreetcapital.com,US
Art Institute Of Chicago,artic.edu,US
Artco Casket Company,it-artco.ru,US
Artemis Health,artemishealth.com,US
Artha Capital,artha.com.mx,MX
Arthur J. Gallagher,ajg.com,US
Artisan Partners,artisanpartners.com,US
Aruba,aruba.it,ES
Arup,arup.com,CN
Arvig,arvig.com,US
Arya Omnitalk Wireless Solutions Pvt Ltd,aryaomnitalk.com,IN
Asa Branca Indl. Coml. E Importadora LTDA,asabranca.ind.br,BR
Asahi Net,asahi-net.jp,JP
ASAPP,asapp.com,US
ASB Capital Management,asbcm.com,US
ASBIS SK spol. s r.o.,asbis.sk,SK
Asbury Automotive Group,asburyauto.com,US
ASCD,ascd.org,US
ASCE,asce.org,US
Ascend Learning,ascendlearning.com,US
Ascension,healthcare.ascension.org,US
Ascension Parish School Board,ascensionschools.org,US
Ascension Via Christi,viachristi.org,US
Ascensus,ascensus.com,US
AscentHR,ascent-hr.com,IN
ASCP,ascp.org,US
ASDA,asda.com,GB
Asepeyo,asepeyo.es,ES
ASF - Autoridade de Supervisão de Seguros e Fundos de Pensões,asf.com.pt,PT
ASGN,asgn.com,US
Ashe County Schools,asheschools.org,US
Ashiana Housing Ltd,ashianahousing.com,IN
Ashland University,ashland.edu,US
Ashley Furniture Industries,ashleyfurniture.com,US
Ashoka Buildcon Limited,ashokabuildcon.com,IN
ASHP,ashp.org,US
Ashurst,ashurst.com,GB
Asia Pacific Group,asiapacificgroup.com,AU
Asian Development Bank,adb.org,SG
Asiapac,asiapac.com,SG
Asistencia Sanitaria Colegial,asc.es,ES
ASPCA,aspca.org,US
Aspen Dental,aspendental.com,US
Aspida,aspida.com,US
Aspire Health Partners,aspirehealthpartners.com,US
Aspire Public Schools,aspirepublicschools.org,US
Aspire Systems,aspiresys.com,IN
Aspire Technology Partners,aspiretransforms.com,US
Aspirus,aspirus.org,US
ASRC Federal,asrcfederal.com,US
Assemblage Entertainment,madassemblage.com,IN
Associated Electric Cooperative,aeci.org,US
"Associated Materials Group, Inc.",associatedmaterials.com,US
Associated Terminals,associatedterminals.com,US
Associated Wholesale Grocers,awginc.com,US
Association des Consommateurs Test-Achats,test-achats.be,BE
Association Of Washington Cities,wacities.org,US
Assomption Vie,assomption.ca,CA
Assumption High School,ahsrockets.org,US
Assumption University,au.edu,TH
Assumption University,assumption.edu,US
Assurance Agency,assuranceagency.com,US
AssuredPartners,assuredpartners.com,US
Astegic,astegic.com,IN
Aster Hospital,asterhospital.com,AE
ASTM International,astm.org,US
Aston University,aston.ac.uk,GB
Astral Pipes,astralpipes.com,IN
AstraZeneca,astrazeneca.com,US
Astria Health,astria.health,US
ASTRID,astrid.be,BE
Astrion,astrion.us,US
Astronics,astronics.com,US
Asure Software,asuresoftware.com,US
Asurint,asurint.com,US
At Home Group Inc. ,athome.com,US
Atacadão,atacadao.com.br,BR
ATAL,atal.com,CN
Atatürk Üniversitesi,atauni.edu.tr,TR
Atco Frontec Europa Kft - Sucursal Em Portugal,portugalio.com,PT
Atelier 4,atelier4.com,US
Ateneo De Manila University,ateneo.edu,PH
ATF,atf.gov,US
Athens Medical Grοup,iatriko.gr,GR
Athens News Agency,amna.gr,GR
ATI,atimaterials.com,US
ATI Physical Therapy,atipt.com,US
Atidan,atidantech.com,IN
AtkinsRéalis,atkinsrealis.com,US
ATL,atl.com,US
Atlanta Beverage Company,atlantabev.com,US
Atlanta Classical Academy,atlantaclassical.org,US
Atlanta International School,aischool.org,US
Atlanta Technical College,atlantatech.edu,US
"Atlantic, Tomorrow's Office",tomorrowsoffice.com,US
AtlantiCare,atlanticare.org,US
Atlanticus Holdings Corporation,atlanticus.com,US
"Atlas Air Worldwide Holdings, Inc.",atlasair.com,US
Atlas Copco,atlascopco.com,GB
Atlassian,atlassian.com,AU
Atlassian,atlassian.com,US
ATME,atme.edu.in,IN
Atmosera,atmosera.com,US
Atmosphere,atmosphere.tv,US
Atomic Energy Of Canada,aecl.ca,CA
Atos,atos.net,PL
Atos,atos.net,US
ATOS (AUSTRALIA) PTY LTD,atos.net,AU
Atos AG,atos.net,CH
Atos Belgium,uk.atos.net,BE
ATOS BILISIM VE DANISMANLIK ANONIM SIRKETI,atos.net,TR
ATOS IT SERVICES UK LIMITED,uk.atos.net,GB
Atos Nederland B.V.,atos.net,NL
ATPCO,atpco.net,US
AT-RISK International,at-riskinternational.com,US
Atrity Info Solutions,atrity.com,IN
Atrium Hospitality,atriumhospitality.com,US
Atrius Health,atriushealth.org,US
ATS,atscom.it,IT
ATS Group,theatsgroup.com,US
ATS Infrastructure,atsgreens.com,IN
Attentive Mobile,attentive.com,US
ATTERO B.V.,attero.nl,NL
Attleboro Public Schools,attleboroschools.com,US
Aubergine,auberginesolutions.com,IN
Auburn City Schools,auburnschools.org,US
Auburn Community Hospital,auburnhospital.org,US
Auburn University At Montgomery,aum.edu,US
Auchan Luxembourg,auchan.fr,LU
Auckland Transport,at.govt.nz,NZ
Audacy,audacyinc.com,US
Audax Private Equity,audaxprivateequity.com,US
Audentes Therapeutics,audentestx.com,US
Audible,audible.com,US
Audit,cag.gov.in,IN
AuditBoard,auditboard.com,US
Audubon Public School District,audubonschools.org,US
Augsburg University,augsburg.edu,US
August Schell,augustschell.com,US
Augusta Technical College,augustatech.edu,US
Augusta University,augusta.edu,US
Aujas,aujas.com,IN
AUP IT,aupit.com.au,AU
Aurecon,aurecongroup.com,AU
Aurionpro,aurionpro.com,IN
Aurora,aurora.tech,US
Aurora Diagnostics,auroradx.com,US
Aurora University,aurora.edu,US
Austin Chamber,austinchamber.com,US
Austin Community College,austincc.edu,US
Austin Independent School District,austinisd.org,US
Austin Industries,austin-ind.com,US
Austin Powder,austinpowder.com,US
Austin Public Schools,austin.k12.mn.us,US
Austin Regional Clinic,austinregionalclinic.com,US
Austin Telco Federal Credit Union,atfcu.org,US
Australia Post,auspost.com.au,AU
Australian Museum,australian.museum,AU
Australian National University,anu.edu.au,AU
Australian Retirement Trust,australianretirementtrust.com.au,AU
Auswide Bank,auswidebank.com.au,AU
Authentic Brands Group,authentic.com,US
Autism Speaks,autismspeaks.org,US
Autmix,autmix.com,MX
Auto - Wares Group,autowares.com,US
Auto & General,autogeneral.com.au,AU
Auto Club Group,acg.aaa.com,US
Auto Hall,autohall.ma,MA
Auto Owners Insurance,auto-owners.com,US
Auto Peças Padre Cícero,pecicero.com.br,BR
Auto Plus,autoplusap.com,US
Autocam Medical,autocam-medical.com,US
AutoCanada Inc.,autocan.ca,CA
Autodesk,autodesk.com,US
Automation Anywhere,automationanywhere.com,US
Automation Anywhere,automationanywhere.com,IN
Automobiles Dangel,dangel.com,FR
Automotive Manufacturers Pvt Ltd,automotiveml.com,IN
Automotive Research,araiindia.com,IN
Autoneum,autoneum.com,DE
Autonomo,calidadygestion.com,BR
AutoRABIT,autorabit.com,IN
Autorité des marchés financiers,lautorite.qc.ca,CA
Autry Technology Center,autrytech.edu,US
Auvik Networks,auvik.com,US
AV Ventures,acdivoca.org,US
Availity,availity.com,US
Avalara,avalara.com,US
Avalon BioMedical,avalonbiomedical.com,CN
AvalonBay Communities,avaloncommunities.com,US
Avanade,avanade.com,BR
Avanade,avanade.com,ES
Avanade Inc.,avanade.com,US
Avanos Medical,avanos.com,US
AVANT Communications,goavant.net,US
Avantax,avantax.com,US
Avante Group,avantecenters.com,US
Avantor,avantorsciences.com,IN
Avanza,avanza.se,SE
Avasoft,avasoft.com,IN
Aventri,stova.io,US
AvePoint,avepoint.com,US
Avera Health,avera.org,US
Avesis,myavesis.com,US
Aveve,arvesta.eu,BE
AVI - SPL,avispl.com,US
Aviation Security Company Limited,avseco.com.hk,CN
Avidbank,avidbank.com,US
Avient,avient.com,US
Avigilon,avigilon.com,CA
Avila University,avila.edu,US
Avinger,avinger.com,US
AVIO SPA,avio.com,IT
Avison Young,avisonyoung.com,CA
"AVI-Spl Holdings, Inc.",avi-tech.ru,US
Avista Corporation,avistacorp.com,US
Aviva,aviva.com,GB
Avon,avon.com,GB
Avon,avon.com,US
Avon Cycles,avoncycles.com,IN
Avvale,avvale.com,IT
AVX,kyocera-avx.com,US
Awardco,award.co,US
"Aware, Inc.",aware.com,US
AXA XL,axaxl.com,US
AXELI,axeli.ma,MA
Axial,axial.net,US
Axient,axientcorp.com,US
"Axinn, Veltrop & Harkrider LLP",axinn.com,US
AXIS Capital,axiscapital.com,US
Axis Communications,axis.com,SE
Axis Mutual Fund,axismf.com,IN
Axon,axon.com,US
Axonify,axonify.com,CA
Axonius,axonius.com,US
Aya Healthcare,ayahealthcare.com,US
Aye Finance,ayefin.com,IN
Aylo,aylo.com,CA
Ayres Associates,ayresassociates.com,US
Ayuntamiento De Alicante,alicante.es,ES
Ayuntamiento de Cheste,cheste.es,ES
Ayuntamiento de Mexicali,mexicali.gob.mx,MX
Ayuntamiento De Torrevieja,torrevieja.es,ES
Az St.-Elisabeth Herentals Vzw,azherentals.be,BE
Azad Engineering,azad.in,IN
AZB & Partners,azbpartners.com,IN
Azentio,azentio.com,IN
B. F. Saul,bfsaul.com,US
B. Riley Financial,brileyfin.com,US
B. Terfloth & Cie (Canada) Inc.,terfloth.com,US
B9 Security,b9security.com,US
Babson College,babson.edu,US
Babst Calland,babstcalland.com,US
BAHAG Baus Handelsgesellschaft AG,bauhaus.at,AT
Baillie Gifford,bailliegifford.com,GB
Baillie Lumber,baillie.com,US
Bain & Company,bain.com,SG
Bajaj Auto Ltd,bajajauto.com,IN
Bajaj Electricals,bajajelectricals.com,IN
Baker & Taylor,baker-taylor.com,US
Baker Construction,bakerconstruction.com,US
Baker Donelson,bakerdonelson.com,US
Baker Hughes,bakerhughes.com,GB
Baker Roofing,bakerroofing.com,US
Baker Tilly,bakertilly.com,GB
BakerHostetler,bakerlaw.com,US
Bakers Delight,bakersdelight.com.au,AU
Baldwin City Ks - Tier One Alerts,baldwincity.gov,US
Baldwin County Public Schools,bcbe.org,US
Baldwin County Schools,baldwin.k12.ga.us,US
Balfour Beatty,balfourbeatty.com,GB
Balfour Beatty,balfourbeattyus.com,US
Balıkesir Üniversitesi,balikesir.edu.tr,TR
Balitower,balitower.co.id,ID
Ball State University,bsu.edu,US
Ballad Health,balladhealth.org,US
Ballance,ballance.co.nz,NZ
Bally,ballys.com,US
Baloise Vie Luxembourg S.A.,baloise.lu,LU
Baltimore City Public Schools,baltimorecityschools.org,US
Baltimore County,baltimorecountymd.gov,US
Baltimore County Public Schools,bcps.org,US
Baltimore Orioles,orioles.com,US
Baltimore Police Department,baltimorepolice.org,US
Balyasny Asset Management,bamfunds.com,US
Banaras Hindu University,bhu.ac.in,IN
Banc Of California,bancofcal.com,US
Banco Da Amazônia,bancoamazonia.com.br,BR
Banco Del Bajio,bb.com.mx,MX
Banco do Estado do Rio Grande do Sul SA (Banrisul),banrisul.com.br,BR
Banco Do Nordeste,bnb.gov.br,BR
Banco Privado ATLANTICO Europa,atlantico.eu,PT
Banco Vimenca,bv.com.do,DO
Bandhan Bank,bandhanbank.com,IN
Bandit Lites,banditlites.com,US
Bandwidth,bandwidth.com,US
Banestes,banestes.com.br,BR
Banfield Pet Hospital,banfield.com,US
Bangkok Life Assurance,bangkoklife.com,TH
Bank of Ayudhya PCL,krungsri.com,TH
Bank Of China,bochk.com,CN
Bank Of Hawaii,boh.com,US
Bank Of Hope,bankofhope.com,US
BANK OF IRELAND GROUP PUBLIC LIMITED COMPANY,bankofireland.com,IE
Bank Of Montreal,bmo.com,US
Bank of Sharjah,bankofsharjah.ae,AE
Bank Of Springfield,bankwithbos.com,US
Bank Of Thailand,bot.or.th,TH
Bank Of Utah,bankofutah.com,US
BankMobile,bmtx.com,US
BankUnited,bankunited.com,US
Bankwell,mybankwell.com,US
Banner Health,bannerhealth.com,US
Banque centrale du Luxembourg,bcl.lu,LU
Banque CPH,cph.be,BE
Banque de Luxembourg,bdl.lu,LU
Banque de Patrimoines Privés,banquedepatrimoinesprives.com,LU
Banque Eni SA,besa.eni.it,BE
Banque européenne d'investissement,eib.org,LU
Banque Internationale à Luxembourg,bil.com,LU
Banque Nagelmackers,nagelmackers.be,BE
Banque Syz SA,syzgroup.com,CH
Baptcare,baptcare.org.au,AU
Baptist Health,baptisthealth.com,US
Baptist Health,baptistjax.com,US
Baptist Health,baptistfirst.org,US
Baptist Health South Florida,baptisthealth.net,US
Barba Stathis,barbastathis.com,GR
Barbers Hill Independent School District,bhisd.net,US
Barbour,barbour.com,GB
Barclays,home.barclays,GB
Barclays,home.barclays,US
Barclays,ib.barclays,US
Barings,barings.com,US
BarkBox,barkbox.com,US
Barking & Dagenham College,barkingdagenhamcollege.ac.uk,GB
Barnard College,barnard.edu,US
Barnes & Noble,barnesandnoble.com,US
Barnes Law Group,barneslawgroup.com,US
Barnett Waddingham,barnett-waddingham.co.uk,GB
Barnfield College,barnfield.ac.uk,GB
Barnsley Metropolitan Borough Council,barnsley.gov.uk,GB
Barnstable County Sheriff's Office,bsheriff.net,US
Barr - Reeve Community Schools Inc | IN,barr.k12.in.us,US
BARR Advisory,barradvisory.com,US
Barr Engineering,barr.com,US
Barrette Outdoor Living,barretteoutdoorliving.com,US
Barron's,barrons.com,US
Barton Malow Company,bartonmalow.com,US
Basel,bs.ch,CH
Bashas',bashas.com,US
Basis Technologies,basis.com,US
Başkent Üniversitesi,baskent.edu.tr,TR
Bass Pro Shops,basspro.com,US
Bassett Mechanical,bassettmechanical.com,US
Bastrop Independent School District,bisdtx.org,US
Bates College,bates.edu,US
Bates White,bateswhite.com,US
Batesville School District,batesvilleschools.com,US
Bath & Body Works,bathandbodyworks.com,US
Bath Fitter,bathfitter.com,US
Bath Spa University,bathspa.ac.uk,GB
Baton Rouge General,brgeneral.org,US
Batson - Cook,batson-cook.com,US
BauGrund Süd,baugrundsued.de,DE
"Bauknight Pietras & Stormer, P.A.",bpscpas.com,US
Baxter,baxter.com,CN
Baxter Clewis Cybersecurity,baxterclewis.com,US
BAXY,baxy.com,IN
Bay,bayltd.com,US
Bay & Bay,bayandbay.com,US
Bay Cove Human Services,baycovehumanservices.org,US
Bay State IT,baystateit.com,US
Bayer AG,bayer.com,US
Bayer AG,bayer.com,IN
Bayer AG,bayer.com,CA
Bayerisches Landesamt Für Steuern,bayern.de,DE
Baylor College Of Medicine,bcm.edu,US
Baylor Scott & White Health,bswhealth.com,US
Bayshore HealthCare,bayshore.ca,CA
Baystate Health,baystatehealth.org,US
Bayview,bayview.com,US
Bayview Asset Management,bayview.co.jp,JP
BayWa,baywa-re.com,US
BBB,findbbb.org,US
BBD,bbdsoftware.com,ZA
BBI,bbinsight.com,IN
BBPOS,bbpos.com,CN
BBSI,bbsi.com,US
BC Transit,bctransit.com,CA
BCD Travel,bcdtravel.com,US
BCI,bci.ca,CA
BCIU,bucksiu.org,US
BCM One,bcmone.com,US
BD,bd.com,US
BDA,bdainc.com,US
BDO,bdo.com.au,AU
BDO,bdoalamri.com,SA
BDO USA,bdo.com,AU
BDO USA,bdo.com,IN
BDO USA,bdo.com,CA
"BE WATER, S.A.",bedex.pt,PT
Beacon,becn.com,US
Beacon Technologies,beacontechnologies.com,US
BEAM,beamteknoloji.com,TR
Beam Dental,beambenefits.com,US
Beam Therapeutics,beamtx.com,US
Beanfield Metroconnect,beanfield.com,CA
BEAUDOIN Canada,beaudoincanada.com,CA
Beaufort County School District,beaufortschools.net,US
Beaverton School District,beaverton.k12.or.us,US
Beazer Homes,beazer.com,US
Bechtel,bechtel.com,US
Becker & Poliakoff,beckerlawyers.com,US
Beckman Coulter,beckman.com,US
BECU,becu.org,US
Bedford College,bedfordcollegegroup.ac.uk,GB
Bedford County Public Schools,bedford.k12.va.us,US
"Beecher Carlson Holdings, Inc.",beechercarlson.com,US
Beehive,beehive.org,US
BEER SHEBA ECONOMIC DEVELOPMENT CO. LTD.,sea.org.il,IL
Befesa,befesa.com,US
Beistle,beistle.com,US
Belastingdienst,belastingdienst.nl,NL
Belenus,belenus.com.br,BR
Belfast Metropolitan College,belfastmet.ac.uk,GB
"Belgische Vereniging der Auteurs, Componisten en Uitgevers-Société Belge des Auteurs , com",sabam.be,BE
Belhaven University,belhaven.edu,US
Believe,christianmingle.com,FR
Bell Partners,bellpartnersinc.com,US
Bell Potter Securities,bellpotter.com.au,AU
Bell Techlogix,belltechlogix.com,US
Bellarmine University,bellarmine.edu,US
Bellevue School District,bsd405.org,US
Bellin Health,bellin.org,US
Belmont University,belmont.edu,US
Bemidji Area Schools,bemidji.k12.mn.us,US
Bemol,bemol.com.br,BR
Ben E Keith,benekeith.com,US
Bendigo & Adelaide Bank,bendigoadelaide.com.au,AU
Bened Biomedical,benedbiomed.com,TW
Benefitfocus,benefitfocus.com,US
BenefitMall,benefitmall.com,US
Benesch,beneschlaw.com,US
BENETTON GROUP SRL,benettongroup.com,IT
Beneva,beneva.ca,CA
Benevity,benevity.com,US
Bengtsfors Kommun,bengtsfors.se,SE
Benpro Technologies,pipebending.com,CA
Benson Hill,bensonhill.com,US
Bentley University,bentley.edu,US
Berendsen Fluid Power,bfpna.com,US
BERESFORD SAS,beresford.fr,FR
Bergenfield Public School District,bergenfield.org,US
Berger Singerman,bergersingerman.com,US
Bergey's,bergeys.com,US
Bering Straits Native Corporation,beringstraits.com,US
Berkeley College,berkeleycollege.edu,US
Berkowitz Pollack Brant,bpbcpa.com,US
Berkshire Hathaway GUARD Insurance Companies,guard.com,US
Berkshire Hathaway HomeServices,bhhschicago.com,US
Berkshire Hathaway HomeServices PenFed Realty,penfedrealty.com,US
Berkshire Health System,berkshirehealthsystems.org,US
Berlin Packaging,berlinpackaging.com,US
Bernalillo County,bernco.gov,US
Bernstein Litowitz Berger & Grossmann LLP,blbglaw.com,US
Berry College,berry.edu,US
BerryDunn,berrydunn.com,US
BESIX Group,besix.com,BE
Bessemer Trust,bessemertrust.com,US
Best Version Media,bestversionmedia.com,US
Bestgest,bestgest.pt,PT
Betco,betco.com,US
Bethel University,bethelu.edu,US
"Bett-A-Way Traffic Systems, Inc.",bettaway.com,US
Bettendorf Community School District,bettendorf.k12.ia.us,US
Better Being,betterbeing.com,US
Better Mortgage,better.com,US
Bettertech | Business Software,bettertech.pt,PT
BEUMER Group,beumergroup.com,DE
Beyond Bank Australia,beyondbank.com.au,AU
Beyond Technology,beyondtechnology.net,MX
BeyondTrust,beyondtrust.com,US
BEZEQ INTERNATIONAL LTD.,bezeqint.net,IL
BFF Banking Group,bff.com,IT
Bfw,bfw.de,DE
BGB Group,bgbgroup.com,US
BGIS,bgis.com,CA
BGO,bgo.com,US
BGR Group,bgrdc.com,US
BGSF,bgsf.com,US
BH.tbibank.com,tbibank.com,BG
Bharat Petroleum Corp Ltd,bharatpetroleum.com,IN
Bharathidasan University,bdu.ac.in,IN
BharatPe,bharatpe.com,IN
BHIVE Workspace,bhiveworkspace.com,IN
Biamp,biamp.com,US
Biblioteca Municipal de Pedrógão Grande,cm-pedrogaogrande.pt,PT
Biblioteca Municipal Viana do Castelo,cm-viana-castelo.pt,PT
Biddeford Schools,biddefordschools.me,US
BIG 3 Precision Products,big3precision.com,US
Big Health,bighealth.com,US
Big Lots,biglots.com,US
Big Rivers Electric Corporation,bigrivers.com,US
Big Rock Sports,bigrocksports.com,US
Big Y Foods,bigy.com,US
BigBasket,bigbasket.com,IN
BigCommerce,bigcommerce.com,US
BigID,bigid.com,US
BigPanda,bigpanda.io,IL
BIHAR STATE ELECTRONICS DEVELOPMENT,bihar.gov.in,IN
Bike park Lenzerheide,lenzerheide.com,CH
Bilbomática,bilbomatica.es,ES
Bilibili,bilibili.com,CN
Bill & Melinda Gates Foundation,gatesfoundation.org,US
Bill.com,bill.com,US
BillDesk,billdesk.com,IN
Billings Clinic,billingsclinic.com,US
Biltmore,biltmore.com,US
BILTON WELDING & MANUFACTURING LTD,bilton.ca,CA
Bimbo Bakeries USA,bimbobakeriesusa.com,US
BIMM,bimm.ac.uk,GB
Bineo,bineo.com,MX
Bingham Equipment Company,binghamequipment.com,US
Binghamton University,binghamton.edu,US
Bio - Techne,bio-techne.com,US
Biocard,biocardnsk.ru,US
Biocare Medical,biocare.net,US
Biodesix,biodesix.com,US
Biogena Naturprodukte GmbH & Co KG,biogena.com,AT
Biola University,biola.edu,US
BIOTRONIK,biotronik.com,DE
BiP Solutions,bipsolutions.com,GB
Bird Construction,bird.ca,CA
Birdville ISD,birdvilleschools.net,US
Birla Global University,bgu.ac.in,IN
Birmingham City University,bcu.ac.uk,GB
